Date,Open,High,Low,Close,Adj Close,Volume,MA,Upper_Band1,Lower_Band1,Upper_Band2,Lower_Band2,Signal,Position,TPSLSignal,Returns,Cumulative_Returns,Open_Return
2021-10-07,412.32000732421875,412.32000732421875,402.8800048828125,404.1600036621094,404.1600036621094,1691869,426.3359970092773,447.87289564884037,404.7990983697143,469.4097942884034,383.2621997301512,-1,0,,-0.0,10.54748563118884,-0.05222508453117847
2021-10-08,399.20001220703125,403.0400085449219,393.6000061035156,396.6400146484375,396.6400146484375,2043156,424.51999816894534,446.98041842957815,402.0595779083125,469.44083869021097,379.5991576476797,0,-1,,0.031819933265743505,10.883105920094657,-0.031819933265743505
2021-10-11,400.0,402.239990234375,386.3999938964844,401.9200134277344,401.9200134277344,1675813,423.7439987182617,446.7239998121789,400.76399762434454,469.7040009060961,377.7839965304273,0,-1,,-0.0020039773760174295,10.861296422049985,0.0020039773760174295
2021-10-12,395.5199890136719,403.0400085449219,389.44000244140625,393.760009765625,393.760009765625,1544875,422.26399993896484,446.2031912751329,398.3248086027968,470.14238261130095,374.38561726662874,-1,-1,,0.011200027465820273,10.982943240291362,-0.011200027465820273
2021-10-13,391.67999267578125,400.1600036621094,385.1199951171875,386.239990234375,386.239990234375,2408588,421.231999206543,446.2881196016603,396.17587881142566,471.3442399967777,371.1197584163083,0,-1,,0.009708728874782357,11.089573658458475,-0.009708728874782357
2021-10-14,373.760009765625,375.8399963378906,364.6400146484375,364.9599914550781,364.9599914550781,2121931,419.33599853515625,447.1381387458837,391.5338583244288,474.94027895661117,363.73171811370133,0,-1,,0.04575159121030159,11.596939299176798,-0.04575159121030159
2021-10-15,361.760009765625,367.0400085449219,354.8800048828125,364.6400146484375,364.6400146484375,1838288,416.11999969482423,446.36322203117635,385.8767773584721,476.60644436752847,355.63355502212,0,-1,,0.03210616354468976,11.969272528934008,-0.03210616354468976
2021-10-18,370.3999938964844,371.3599853515625,357.2799987792969,357.9200134277344,357.9200134277344,1321744,410.22400054931643,439.69646917629666,380.7515319223362,469.16893780327695,351.2790632953559,0,-1,,-0.023883192994319735,11.683408083123867,0.023883192994319735
2021-10-19,355.5199890136719,358.7200012207031,352.0,354.3999938964844,354.3999938964844,1567806,404.8559997558594,434.2247555803193,375.48724393139946,463.5935114047792,346.1184881069396,0,-1,,0.04017280002161938,12.152763299618172,-0.04017280002161938
2021-10-20,355.20001220703125,356.1600036621094,349.2799987792969,351.20001220703125,351.20001220703125,1602988,400.76000061035154,431.65244555705095,369.8675556636521,462.5448905037503,338.97511071695277,0,-1,,0.0009000247989665588,12.1637010879638,-0.0009000247989665588
2021-10-21,353.44000244140625,355.1199951171875,339.0400085449219,339.5199890136719,339.5199890136719,1618906,397.44799957275393,431.195102257171,363.70089688833684,464.9422049415881,329.95379420391976,0,-1,,0.0049549822779825226,12.223972011289337,-0.0049549822779825226
2021-10-22,340.79998779296875,355.20001220703125,336.9599914550781,347.20001220703125,347.20001220703125,2276163,395.1440002441406,430.7143838428485,359.5736166454327,466.2847674415564,324.0032330467248,0,-1,,0.03576282979041956,12.66113584169193,-0.03576282979041956
2021-10-25,344.0,350.55999755859375,336.4800109863281,336.9599914550781,336.9599914550781,1782881,392.13600006103513,430.0002344134664,354.2717657086039,467.8644687658977,316.40753135617257,0,-1,,-0.009389707516583634,12.542251479310709,0.009389707516583634
2021-10-26,333.2799987792969,350.9599914550781,332.6400146484375,343.5199890136719,343.5199890136719,1949856,387.3839996337891,425.0787594567567,349.68923981082145,462.77351927972427,311.9944799878539,0,-1,,0.03116279424623003,12.933103081544942,-0.03116279424623003
2021-10-27,342.0799865722656,352.6400146484375,334.239990234375,351.20001220703125,351.20001220703125,2134206,382.69600067138674,418.6431423267154,346.7488590160581,454.59028398204407,310.8017173607294,0,-1,,-0.026404188145704666,12.591614994472037,0.026404188145704666
2021-10-28,345.1199951171875,346.7200012207031,339.0719909667969,340.32000732421875,340.32000732421875,1284525,377.4480010986328,411.38283095734243,343.51317123992317,445.317660816052,309.5783413812136,-1,-1,,-0.008886835431045181,12.479715384205083,0.008886835431045181
2021-10-29,348.79998779296875,349.760009765625,340.1600036621094,343.0400085449219,343.0400085449219,1664156,373.14400177001954,405.60718549571715,340.68081804432194,438.0703692214148,308.2176343186243,0,-1,,-0.010662936740398532,12.346644968525124,0.010662936740398532
2021-11-01,339.8399963378906,350.3999938964844,336.8800048828125,337.6000061035156,337.6000061035156,1365019,367.96800231933594,397.1048195105906,338.8311851280813,426.2416367018452,309.69436793682667,-1,-1,,0.02568804979545003,12.663806199283341,-0.02568804979545003
2021-11-02,336.6400146484375,336.9599914550781,328.32000732421875,328.4800109863281,328.4800109863281,1292094,363.1520034790039,390.2926490466403,336.0113579113675,417.43329461427675,308.87071234373104,0,-1,,0.009416142078437106,12.783050397709586,-0.009416142078437106
2021-11-03,329.44000244140625,331.67999267578125,314.239990234375,317.1199951171875,317.1199951171875,2484113,358.04000396728514,383.6202553777327,332.4597525568376,409.20050678818023,306.87950114639006,0,-1,,0.02138786803033632,13.056452592640936,-0.02138786803033632
2021-11-04,313.6000061035156,326.239990234375,311.5199890136719,320.79998779296875,320.79998779296875,2049406,353.87200317382815,378.3076929939718,329.4363133536845,402.74338281411536,305.00062353354093,0,-1,,0.04808158153382691,13.684227482516546,-0.04808158153382691
2021-11-05,318.3999938964844,334.8800048828125,317.1199951171875,333.2799987792969,333.2799987792969,2274750,350.7040023803711,373.34439369845535,328.06361106228684,395.9847850165396,305.4232197442026,0,-1,,-0.015306083225598899,13.47477555779112,0.015306083225598899
2021-11-08,328.1600036621094,340.0,327.0400085449219,333.760009765625,333.760009765625,1570138,347.29600219726564,366.72317911226503,327.86882528226624,386.1503560272644,308.44164836726685,0,-1,,-0.030653297590194306,13.061729252657072,0.030653297590194306
2021-11-09,336.4800109863281,347.67999267578125,335.67999267578125,339.3599853515625,339.3599853515625,2311494,344.5760009765625,360.67928126693664,328.4727206861884,376.78256155731077,312.36944039581425,0,-1,,-0.025353508140454117,12.730568593721424,0.025353508140454117
2021-11-10,346.3999938964844,353.760009765625,333.2799987792969,345.6000061035156,345.6000061035156,3360850,342.5440017700195,355.3370452254814,329.75095831455764,368.13008868094323,316.9579148590958,0,0,SSL,0.0,12.730568593721424,0.029481641067110376
2021-11-11,337.6000061035156,341.5199890136719,330.8800048828125,338.239990234375,338.239990234375,1149981,341.2080017089844,352.88327304515224,329.53273037281656,364.55854438132,317.8574590366488,0,0,,-0.0,12.730568593721424,-0.02540412225179911
2021-11-12,332.1600036621094,335.20001220703125,324.4800109863281,325.760009765625,325.760009765625,1384431,339.2640014648438,350.03414963465076,328.4938532950368,360.8042978044577,317.72370512522986,-1,0,,-0.0,12.730568593721424,-0.016113751016160305
2021-11-15,321.760009765625,332.79998779296875,321.6000061035156,321.9200134277344,321.9200134277344,1269794,337.46400146484376,347.95683831737733,326.9711646123102,358.4496751699109,316.4783277597766,0,-1,,0.03131019322562323,13.129165156262893,-0.03131019322562323
2021-11-16,324.32000732421875,324.79998779296875,317.760009765625,323.0400085449219,323.0400085449219,1212606,335.8960021972656,346.06288387287344,325.72912052165776,356.2297655484813,315.5622388460499,0,-1,,-0.007956232847141198,13.024706461191093,0.007956232847141198
2021-11-17,322.0799865722656,329.6000061035156,319.8399963378906,328.32000732421875,328.32000732421875,1456419,334.752001953125,344.37913581604136,325.1248680902086,354.0062696789578,315.4977342272922,0,-1,,0.006906822586846495,13.114665797964292,-0.006906822586846495
2021-11-18,324.79998779296875,335.67999267578125,323.5199890136719,331.3599853515625,331.3599853515625,1556794,334.34400177001953,343.93126090005654,324.7567426399825,353.5185200300936,315.16948350994545,0,-1,,-0.008445110947906898,13.003910990255765,0.008445110947906898
2021-11-19,332.9599914550781,339.20001220703125,328.1600036621094,335.3599853515625,335.3599853515625,1969938,333.7520004272461,342.8570629906529,324.64693786383936,351.96212555405964,315.5418753004326,0,0,SSL,0.0,13.003910990255765,0.02512316492853639
2021-11-22,328.1600036621094,342.7200012207031,326.0799865722656,341.2799987792969,341.2799987792969,2476106,333.968000793457,343.20348029537695,324.73252129153707,352.43895979729683,315.4970417896172,0,0,,-0.0,13.003910990255765,-0.014416109791426268
2021-11-23,341.44000244140625,348.0,331.5199890136719,333.6000061035156,333.6000061035156,2634963,333.47200164794924,342.42968634958066,324.5143169463178,351.3873710512121,315.5566322446864,0,0,,0.0,13.003910990255765,0.040468060187403676
2021-11-24,341.6000061035156,347.8399963378906,326.7200012207031,328.79998779296875,328.79998779296875,2172413,332.3520004272461,340.322404529309,324.3815963251832,348.29280863137194,316.4111922231202,0,0,,0.0,13.003910990255765,0.0004686142835206297
2021-11-26,367.5199890136719,423.0400085449219,362.0,418.55999755859375,418.55999755859375,5184338,336.26399993896484,357.1260459623421,315.40195391558757,377.9880919857194,294.5399078922103,1,0,,0.0,13.003910990255765,0.07587816875595044
2021-11-29,370.55999755859375,373.760009765625,346.1600036621094,352.79998779296875,352.79998779296875,3103444,336.7519989013672,357.89317357281226,315.6108242299221,379.0343482442573,294.4696495584771,0,1,,0.008271682182730888,13.111475209099682,0.008271682182730888
2021-11-30,375.8399963378906,408.32000732421875,368.4800109863281,407.3599853515625,407.3599853515625,4459263,340.23999786376953,366.6312663185413,313.84872940899777,393.0225347733131,287.45746095422595,1,0,LTP,0.0,13.111475209099682,0.014248701462877156
2021-12-01,378.0799865722656,437.9200134277344,364.0799865722656,436.79998779296875,436.79998779296875,4375619,345.65599670410154,379.5539515076352,311.7580419005679,413.45190631116884,277.86008709703424,0,1,,0.005959957046086206,13.18961903815674,0.005959957046086206
2021-12-02,423.5199890136719,431.20001220703125,402.7200012207031,411.5199890136719,411.5199890136719,3566875,350.3759963989258,386.5848566197923,314.1671361780593,422.7937168406587,277.9582759571929,0,1,,0.1201862147038586,14.774829423738748,0.1201862147038586
2021-12-03,408.0,482.3999938964844,404.79998779296875,447.3599853515625,447.3599853515625,8289638,356.7039962768555,398.15201812692686,315.2559744267841,439.60003997699823,273.80795257671275,0,0,LTP,-0.0,14.774829423738748,-0.03664523379360696
2021-12-06,431.5199890136719,446.8800048828125,410.239990234375,412.4800109863281,412.4800109863281,4454806,360.663996887207,403.5159328207658,317.81206095364826,446.3678687543245,274.96012502008955,0,0,,0.0,14.774829423738748,0.05764703189625453
2021-12-07,388.4800109863281,388.6400146484375,361.6000061035156,366.3999938964844,366.3999938964844,2758581,362.29599609375,404.68845356728997,319.90353862021,447.0809110408299,277.51108114667005,0,0,,-0.0,14.774829423738748,-0.09974040397461192
2021-12-08,363.20001220703125,368.4800109863281,344.32000732421875,344.32000732421875,344.32000732421875,1579675,362.5439971923828,404.80953252048505,320.27846186428053,447.0750678485873,278.01292653617827,0,0,,-0.0,14.774829423738748,-0.06507413010803931
2021-12-09,345.44000244140625,362.239990234375,339.8399963378906,355.20001220703125,355.20001220703125,3084800,363.0239974975586,405.1412282072639,320.90676678785326,447.2584589169692,278.789536078148,0,0,,-0.0,14.774829423738748,-0.0488987036583618
2021-12-10,338.239990234375,349.44000244140625,331.67999267578125,332.4800109863281,332.4800109863281,2893019,362.7359985351562,405.0508525641252,320.42114450618726,447.36570659309416,278.1062904772183,0,0,,-0.0,14.774829423738748,-0.020843018052758677
2021-12-13,335.67999267578125,349.6000061035156,334.8800048828125,346.239990234375,346.239990234375,2637044,363.75999755859374,405.37497058687137,322.1450245303161,446.989943615149,280.5300515020385,0,0,,-0.0,14.774829423738748,-0.007568583350596292
2021-12-14,357.6000061035156,368.12799072265625,347.67999267578125,350.8800048828125,350.8800048828125,3198425,365.20799713134767,405.78131576028824,324.6346785024071,446.3546343892288,284.06135987346653,0,0,,0.0,14.774829423738748,0.06530032741303704
2021-12-15,354.0799865722656,368.1600036621094,325.6000061035156,326.8800048828125,326.8800048828125,4538931,365.3999969482422,405.7718526716818,325.02814122480254,446.1437083951215,284.65628550136285,0,0,,-0.0,14.774829423738748,-0.009843454897008774
2021-12-16,320.9599914550781,351.6000061035156,319.3599853515625,340.6400146484375,340.6400146484375,4969181,366.0159973144531,405.8831384608025,326.1488561681037,445.7502796071519,286.2817150217543,0,0,,-0.0,14.774829423738748,-0.09353817321846258
2021-12-17,353.760009765625,361.9200134277344,337.9200134277344,351.5199890136719,351.5199890136719,4352919,367.0239974975586,406.2179576422017,327.83003735291544,445.41191778684487,288.6360772082723,0,0,,0.0,14.774829423738748,0.10219347951078683
2021-12-20,384.0,397.9200134277344,361.6000061035156,364.4800109863281,364.4800109863281,4578706,368.47999877929686,406.9703442072617,329.98965335133204,445.4606896352265,291.4993079233672,0,0,,0.0,14.774829423738748,0.08548165253164086
2021-12-21,352.4800109863281,360.9599914550781,342.55999755859375,346.55999755859375,346.55999755859375,2373575,368.7439987182617,407.05565673942255,330.43234069710087,445.36731476058344,292.12068267594,0,0,,-0.0,14.774829423738748,-0.08208330472310388
2021-12-22,345.760009765625,345.760009765625,326.239990234375,326.55999755859375,326.55999755859375,1961475,368.3919982910156,407.07409758989235,329.7098989921389,445.75619688876907,291.0277996932622,-1,0,,-0.0,14.774829423738748,-0.019064914353295825
2021-12-23,323.20001220703125,324.4800109863281,319.20001220703125,322.8800048828125,322.8800048828125,1978444,368.0959991455078,407.1181610376692,329.07383725334637,446.14032292983063,290.05167536118495,0,-1,,0.0652475616653474,15.738851017659131,-0.0652475616653474
2021-12-27,320.32000732421875,324.6400146484375,313.6000061035156,315.20001220703125,315.20001220703125,1668519,362.92799987792966,401.75898264182433,324.097017114035,440.589965405719,285.26603435014033,0,-1,,0.00891090586026233,15.879098437426187,-0.00891090586026233
2021-12-28,313.44000244140625,316.79998779296875,306.7200012207031,307.3599853515625,307.3599853515625,1922200,360.6559997558594,401.39331430982304,319.91868520189576,442.13062886378674,279.18137064793206,0,-1,,0.021478536230953416,16.22015822852932,-0.021478536230953416
2021-12-29,306.8800048828125,310.239990234375,296.79998779296875,299.3599853515625,299.3599853515625,1561875,355.25599975585936,396.62964141308515,313.8823580986336,438.003283070311,272.5087164414077,0,-1,,0.020929037479254342,16.559630528013646,-0.020929037479254342
2021-12-30,297.760009765625,302.0,292.6400146484375,299.3599853515625,299.3599853515625,1296363,348.3839996337891,386.80975921150434,309.9582400560738,425.2355187892196,271.53248047835854,0,-1,,0.029718440341755525,17.05175691994193,-0.029718440341755525
2021-12-31,298.3999938964844,301.760009765625,293.9200134277344,296.4800109863281,296.4800109863281,1460638,342.6320007324219,379.6955322756593,305.5684691891845,416.75906381889666,268.5049376459471,0,-1,,-0.0021493286870963857,17.015107089628504,0.0021493286870963857
2022-01-03,292.4800109863281,298.3999938964844,285.760009765625,286.3999938964844,286.3999938964844,2412319,334.584001159668,364.49534729649275,304.67265502284323,394.40669343331757,274.7613088860184,0,-1,,0.01983908522534994,17.3526712492981,-0.01983908522534994
2022-01-04,284.1600036621094,294.7200012207031,283.3599853515625,286.0799865722656,286.0799865722656,2586025,328.26399993896484,353.89815345399103,302.62984642393866,379.53230696901727,276.9956929089124,0,-1,,0.02844641346997101,17.84629251046411,-0.02844641346997101
2022-01-05,288.32000732421875,308.9599914550781,281.6000061035156,308.6400146484375,308.6400146484375,4891438,325.3760009765625,349.70815720267206,301.043844750453,374.04031342878164,276.7116885243434,0,-1,,-0.014639652338461984,17.58502899258042,0.014639652338461984
2022-01-06,309.9200134277344,315.20001220703125,300.8800048828125,310.0799865722656,310.0799865722656,4079613,323.6639999389648,347.796852012354,299.53114786557563,371.9297040857432,275.39829579218645,0,-1,,-0.07491677842261635,16.26761527198799,0.07491677842261635
2022-01-07,309.1199951171875,317.760009765625,299.67999267578125,301.1199951171875,301.1199951171875,3269444,320.95999908447266,344.39296743198616,297.52703073695915,367.82593577949973,274.0940623894456,0,-1,,0.0025813702758289425,16.309608010509717,-0.0025813702758289425
2022-01-10,312.6400146484375,329.67999267578125,294.55999755859375,295.5199890136719,295.5199890136719,5773669,319.1119979858398,343.0407929968589,295.18320297482074,366.969588007878,271.25440796380167,0,-1,,-0.011387226924339133,16.12388680304702,0.011387226924339133
2022-01-11,299.5199890136719,305.9200134277344,284.32000732421875,285.1199951171875,285.1199951171875,3284456,316.05599822998045,340.2394016171417,291.8725948428192,364.4228050043029,267.689191455658,-1,-1,,0.04196527961885832,16.800530221279708,-0.04196527961885832
2022-01-12,281.44000244140625,287.67999267578125,276.7200012207031,282.0799865722656,282.0799865722656,2704388,312.6159973144531,336.476213918191,288.75578071071527,360.3364305219289,264.89556410697736,0,-1,,0.06036320524651306,17.81466407527706,-0.06036320524651306
2022-01-13,281.2799987792969,302.239990234375,278.3999938964844,299.8399963378906,299.8399963378906,3694444,311.26399688720704,335.03936558444855,287.48862818996554,358.81473428169005,263.71325949272403,0,-1,,0.0005685178394023715,17.82479202960682,-0.0005685178394023715
2022-01-14,309.9200134277344,311.44000244140625,292.7200012207031,295.20001220703125,295.20001220703125,5414388,308.9919967651367,331.9701974989538,286.01379603131966,354.94839823277084,263.0355952975026,0,-1,,-0.10182030280407384,16.00986630773261,0.10182030280407384
2022-01-18,308.0,320.6400146484375,307.3599853515625,318.239990234375,318.239990234375,4314944,307.3279968261719,328.1701022517988,286.485891400545,349.01220767742575,265.64378597491805,0,0,SSL,-0.0,16.00986630773261,-0.00619519019278203
2022-01-19,311.5199890136719,328.6400146484375,310.0,325.760009765625,325.760009765625,4457856,305.3919967651367,322.0177508304993,288.76624269977407,338.6435048958619,272.1404886344115,1,0,,0.0,16.00986630773261,0.011428535758674974
2022-01-20,317.760009765625,342.239990234375,305.2799987792969,339.8399963378906,339.8399963378906,4420225,305.0559967041016,320.8532328564538,289.25876055174933,336.650469008806,273.46152439939715,0,1,,0.02003088396256736,16.33055808199902,0.02003088396256736
2022-01-21,345.6000061035156,371.67999267578125,338.3999938964844,371.20001220703125,371.20001220703125,8544544,307.2879974365234,328.50674897443156,286.0692458986153,349.72550051233975,264.8504943607071,0,0,LTP,0.0,16.33055808199902,0.08761327883400116
2022-01-24,400.1600036621094,445.44000244140625,372.33599853515625,379.5199890136719,379.5199890136719,11660800,310.11999664306643,336.6454744061149,283.594518880018,363.17095216916334,257.0690411169695,0,0,,0.0,16.33055808199902,0.1578703605180254
2022-01-25,405.2799987792969,420.1600036621094,370.3999938964844,381.760009765625,381.760009765625,8894238,313.44799652099607,344.44323528857257,282.4527577534196,375.4384740561491,251.45751898584302,0,0,,0.0,16.33055808199902,0.012794869727936975
2022-01-26,364.79998779296875,397.8399963378906,348.1600036621094,389.1199951171875,389.1199951171875,9090406,317.53599700927737,352.7857407415466,282.28625327700814,388.0354844738158,247.03650954473895,0,0,,-0.0,16.33055808199902,-0.09988159077243852
2022-01-27,369.6000061035156,402.0799865722656,362.1600036621094,391.8399963378906,391.8399963378906,7546038,322.1599975585938,360.8023751180249,283.51761999916266,399.44475267745605,244.8752424397315,0,0,,0.0,16.33055808199902,0.013157945370521729
2022-01-28,383.8399963378906,400.6400146484375,365.2799987792969,367.20001220703125,367.20001220703125,6398544,325.5519989013672,365.05555132401634,286.04844647871806,404.5591037466654,246.54489405606896,0,0,,0.0,16.33055808199902,0.038528111469745774
2022-01-31,371.3599853515625,374.3999938964844,342.55999755859375,342.55999755859375,342.55999755859375,3935350,327.85599822998046,366.9160098888559,288.795986571105,405.97602154773136,249.73597491222955,0,0,,-0.0,16.33055808199902,-0.03251357624373796
2022-02-01,336.1600036621094,345.9200134277344,316.7200012207031,317.44000244140625,317.44000244140625,3346169,329.4079986572266,367.33432909670375,291.4816682177494,405.260659536181,253.5553377782722,0,0,,-0.0,16.33055808199902,-0.09478668428998804
2022-02-02,315.3599853515625,323.67999267578125,308.79998779296875,310.7200012207031,310.7200012207031,2775400,330.63999938964844,367.4691157118018,293.81088306749507,404.2982320339551,256.98176674534176,0,0,,-0.0,16.33055808199902,-0.061875351273062096
2022-02-03,330.239990234375,351.5199890136719,321.5199890136719,348.4800109863281,348.4800109863281,4386450,332.63199920654296,369.2855678502714,295.97843056281454,405.93913649399985,259.32486191908606,0,0,,0.0,16.33055808199902,0.04718418814683889
2022-02-04,344.32000732421875,354.55999755859375,324.79998779296875,336.0,336.0,4072425,333.92799987792966,370.198442819788,297.65755693607133,406.46888576164633,261.387113994213,0,0,,0.0,16.33055808199902,0.04263571192529114
2022-02-07,328.0,331.8399963378906,319.5199890136719,326.7200012207031,326.7200012207031,2799881,335.20800018310547,370.703127829031,299.7128725371799,406.1982554749565,264.2177448912544,0,0,,-0.0,16.33055808199902,-0.04739778978005049
2022-02-08,323.5199890136719,329.3919982910156,310.55999755859375,312.0,312.0,2611881,336.03200073242186,370.73985753233256,301.32414393251116,405.4477143322432,266.6162871326005,0,0,,-0.0,16.33055808199902,-0.013658570080268717
2022-02-09,303.0400085449219,306.3999938964844,299.3599853515625,299.3599853515625,299.3599853515625,2692125,336.74400024414064,370.4850705477692,303.00292994051205,404.2261408513978,269.26185963688346,-1,0,,-0.0,16.33055808199902,-0.0633036015214643
2022-02-10,315.67999267578125,335.44000244140625,300.4800109863281,327.3599853515625,327.3599853515625,5385113,339.0080001831055,370.319783831612,307.69621653459893,401.6315674801185,276.38443288609244,0,-1,,-0.041710611716095025,15.649400514733621,0.041710611716095025
2022-02-11,327.5199890136719,381.9200134277344,324.7200012207031,371.8399963378906,371.8399963378906,7311806,342.60800018310545,373.31265057326493,311.90334979294596,404.0173009634245,281.1986994027864,0,0,SSL,0.0,15.649400514733621,0.03750632479914828
2022-02-14,372.9599914550781,396.79998779296875,368.1600036621094,372.9599914550781,372.9599914550781,6475975,346.4959991455078,375.7715780535857,317.22042023742995,405.0471569616636,287.9448413293521,0,0,,0.0,15.649400514733621,0.13873963106266896
2022-02-15,346.8800048828125,355.5199890136719,341.2799987792969,342.239990234375,342.239990234375,3479888,347.6959991455078,376.23502363730506,319.15697465371056,404.7740481291023,290.6179501619133,0,0,,-0.0,15.649400514733621,-0.06992703552602608
2022-02-16,347.20001220703125,354.239990234375,327.3599853515625,328.4800109863281,328.4800109863281,3584225,347.83199920654295,376.26728039628296,319.39671801680294,404.70256158602297,290.9614368270629,0,0,,0.0,15.649400514733621,0.0009225303266668927
2022-02-17,347.3599853515625,369.44000244140625,345.9200134277344,367.3599853515625,367.3599853515625,4199669,349.20799865722654,377.9008748625206,320.5151224519325,406.5937510678146,291.8222462466385,0,0,,0.0,15.649400514733621,0.00046075212818785793
2022-02-18,370.8800048828125,385.1199951171875,364.79998779296875,375.20001220703125,375.20001220703125,4742106,349.4079986572266,378.27564386966463,320.54035344478854,407.1432890821026,291.67270823235054,0,0,,0.0,15.649400514733621,0.06771079146449588
2022-02-22,380.6400146484375,393.9200134277344,366.0799865722656,373.760009765625,373.760009765625,5429838,349.11999969482423,377.6987067812131,320.54129260843536,406.27741386760204,291.9625855220464,0,0,,0.0,15.649400514733621,0.02631581545817996
2022-02-23,363.67999267578125,396.32000732421875,362.3999938964844,395.20001220703125,395.20001220703125,4758344,349.79199981689453,379.320819894454,320.26317973933504,408.8496399720135,290.73435966177556,1,0,,-0.0,15.649400514733621,-0.04455659237066989
2022-02-24,438.3999938964844,439.20001220703125,380.32000732421875,382.79998779296875,382.79998779296875,6915856,349.4759994506836,378.5927445148889,320.3592543864783,407.7094895790942,291.242509322273,0,1,,0.20545535285279115,18.864653619422867,0.20545535285279115
2022-02-25,379.5199890136719,387.20001220703125,361.9200134277344,367.20001220703125,367.20001220703125,4072094,348.24400024414064,375.96154928761786,320.5264512006634,403.67909833109513,292.80890215718614,0,1,,-0.13430658235071813,16.331006464568077,-0.13430658235071813
2022-02-28,395.20001220703125,399.5199890136719,376.79998779296875,384.0,384.0,4636175,349.08399963378906,377.6479050170055,320.52009425057264,406.21181040022196,291.95618886735616,1,1,,0.04131540800817879,17.005728659835913,0.04131540800817879
2022-03-01,394.3999938964844,431.5199890136719,389.1199951171875,426.7200012207031,426.7200012207031,4538300,353.29199981689453,386.64235525774654,319.9416443760425,419.9927106985986,286.59128893519045,0,0,LTP,-0.0,17.005728659835913,-0.002024337767802975
2022-03-02,420.9599914550781,423.8399963378906,395.20001220703125,399.3599853515625,399.3599853515625,3335156,357.3879989624023,391.1316356709133,323.64436225389136,424.87527237942425,289.9007255453804,0,0,,0.0,17.005728659835913,0.0673427940406226
2022-03-03,394.8800048828125,412.32000732421875,389.44000244140625,401.760009765625,401.760009765625,3265438,361.93999938964845,395.1938765040965,328.6861222752004,428.44775361854454,295.43224516075236,0,0,,-0.0,17.005728659835913,-0.06195359915824372
2022-03-04,423.8399963378906,437.1199951171875,416.3999938964844,419.20001220703125,419.20001220703125,3845331,365.4759994506836,400.9116775546798,330.04032134668745,436.34735565867595,294.6046432426913,0,0,,0.0,17.005728659835913,0.07333871327233332
2022-03-07,420.79998779296875,456.4800109863281,420.1600036621094,455.8399963378906,455.8399963378906,4186456,371.46799926757814,411.49219887153686,331.4437996636194,451.5163984754956,291.4196000596607,0,0,,-0.0,17.005728659835913,-0.007172538153993213
2022-03-08,452.1600036621094,469.760009765625,426.8800048828125,450.3999938964844,450.3999938964844,5541731,377.65199890136716,419.89181171388526,335.41218608884907,462.13162452640336,293.172373276331,0,0,,0.0,17.005728659835913,0.07452475470262976
2022-03-09,427.1199951171875,435.5199890136719,419.20001220703125,432.4800109863281,432.4800109863281,3945044,383.6759994506836,424.6316804006133,342.72031850075393,465.58736135054295,301.76463755082426,0,0,,-0.0,17.005728659835913,-0.05537864548416316
2022-03-10,438.3999938964844,440.4800109863281,412.9599914550781,413.2799987792969,413.2799987792969,3065313,389.3720001220703,425.6373281402766,353.10667210386396,461.902656158483,316.84134408565757,0,0,,0.0,17.005728659835913,0.026409437413956738
2022-03-11,400.4800109863281,422.8800048828125,399.8399963378906,421.44000244140625,421.44000244140625,3194788,394.0760009765625,427.89332807157393,360.2586738815511,461.71065516658535,326.44134678653967,0,0,,-0.0,17.005728659835913,-0.08649631258687918
2022-03-14,419.3599853515625,492.0,407.20001220703125,460.9599914550781,460.9599914550781,4160669,398.53200073242186,435.0304002854553,362.0336011793884,471.5287998384887,325.53520162635505,1,0,,0.0,17.005728659835913,0.04714336258315499
2022-03-15,494.239990234375,666.4000244140625,459.20001220703125,459.20001220703125,459.20001220703125,3286825,402.84400177001953,441.20883155732076,364.4791719827183,479.573661344622,326.11434219541707,0,1,,0.17855782024610267,20.04223450103289,0.17855782024610267
2022-03-16,472.6400146484375,474.7200012207031,414.239990234375,415.20001220703125,415.20001220703125,977750,406.4920028686523,442.1652345158652,370.8187712214394,477.8384661630781,335.1455395742265,0,1,,-0.0437034153705258,19.166320401680768,-0.0437034153705258
2022-03-17,422.3999938964844,440.6400146484375,412.79998779296875,418.3999938964844,418.3999938964844,540481,410.98800201416014,441.6222268319083,380.353777196412,472.25645164965647,349.7195523786638,0,1,,-0.1062965876668801,17.129005944851997,-0.1062965876668801
2022-03-18,438.0799865722656,446.0799865722656,394.239990234375,400.0,400.0,607344,412.62000274658203,441.63426665794077,383.6057388352233,470.6485305692995,354.59147492386455,0,0,LSL,0.0,17.129005944851997,0.0371211953180659
2022-03-21,396.6400146484375,421.1199951171875,382.239990234375,416.1600036621094,416.1600036621094,604956,414.6680023193359,442.3153230856405,387.02068155303135,469.9626438519451,359.3733607867268,0,0,,-0.0,17.129005944851997,-0.09459453340489954
2022-03-22,408.6400146484375,410.3999938964844,391.67999267578125,407.1199951171875,407.1199951171875,305650,416.33600158691405,442.3430620577701,390.328941116058,468.3501225286261,364.321880645202,0,0,,0.0,17.129005944851997,0.030254133614421752
2022-03-23,414.3999938964844,415.8399963378906,391.67999267578125,407.8399963378906,407.8399963378906,308419,416.968000793457,442.5850595532429,391.3509420336711,468.2021183130288,365.7338832738852,0,0,,0.0,17.129005944851997,0.014095485125220408
