Date,Close,Signal,Position,Upper_Band1,Lower_Band1
2020-04-09,2660.47998046875,0,0.0,2472.0792119057905,597.0151936117875
2020-04-13,2605.43994140625,0,0.0,2492.0872387237714,606.843966110213
2020-04-14,2394.239990234375,0,0.0,2507.6142768504874,616.9553288624035
2020-04-15,2586.239990234375,1,0.0,2526.684820173079,627.1199857351238
2020-04-16,2607.360107421875,0,1.0,2545.885392501302,637.3466155553386
2020-04-17,2499.199951171875,0,0.0,2562.6617067988745,647.7830991093289
2020-04-20,2741.760009765625,1,0.0,2584.3627943413494,658.7988108832599
2020-04-21,2970.8798828125,0,1.0,2611.1537423583095,670.2670596436435
2020-04-22,2828.159912109375,0,0.0,2634.3056243056844,682.8271747665812
2020-04-23,2819.840087890625,0,0.0,2656.936658982361,695.8441430195919
2020-04-24,2657.280029296875,0,0.0,2675.7776832681,708.9775181479152
2020-04-27,2461.43994140625,0,0.0,2690.4792074575685,721.2327932748534
2020-04-28,2500.47998046875,0,0.0,2705.421347593524,732.7354529435855
2020-04-29,2349.1201171875,0,0.0,2717.8156199462123,744.8467836182407
2020-04-30,2423.679931640625,0,0.0,2731.3447091696407,757.6088931252812
2020-05-01,2636.159912109375,0,0.0,2748.618275333967,771.6441257890797
2020-05-04,2576.639892578125,0,0.0,2764.366765436224,784.9004330501042
2020-05-05,2474.8798828125,0,0.0,2778.110389081948,798.0880081348486
2020-05-06,2509.43994140625,0,0.0,2792.3365284887504,812.0090684350773
2020-05-07,2398.080078125,0,0.0,2804.6773170497077,826.893880460058
2020-05-08,2236.800048828125,0,0.0,2814.4792581633787,841.949540664746
2020-05-11,2087.679931640625,0,0.0,2822.1559509434987,856.5704467615793
2020-05-12,2297.60009765625,0,0.0,2832.535940101879,872.8272593610114
2020-05-13,2537.60009765625,0,0.0,2846.4818187455217,890.1261829634628
2020-05-14,2398.080078125,0,0.0,2857.944434436442,907.6043692744954
2020-05-15,2342.39990234375,0,0.0,2868.3467911358302,924.7988106708106
2020-05-18,2191.360107421875,0,0.0,2876.4646288453864,941.1929749143793
2020-05-19,2305.919921875,0,0.0,2885.944767557331,958.7080351770442
2020-05-20,2156.800048828125,0,0.0,2893.2594152182073,975.4317883950737
2020-05-21,2219.52001953125,0,0.0,2901.193314624789,992.3938899650548
2020-05-22,2198.39990234375,0,0.0,2908.683336008772,1008.6990663349778
2020-05-26,2165.1201171875,0,0.0,2915.5732277585266,1025.7579770754578
2020-05-27,2121.60009765625,0,0.0,2921.7272115942656,1043.463194899875
2020-05-28,2206.719970703125,0,0.0,2928.7618424561297,1060.9917635009015
2020-05-29,2120.320068359375,0,0.0,2934.5744377818837,1078.2831696399915
2020-06-01,2138.8798828125,0,0.0,2940.406453808141,1096.015950977015
2020-06-02,2079.360107421875,0,0.0,2945.374417975604,1113.691188713849
2020-06-03,1989.760009765625,0,0.0,2949.1716007907517,1131.5388057033888
2020-06-04,1973.760009765625,0,0.0,2952.624394819281,1149.4876120166568
2020-06-05,1866.8800048828125,0,0.0,2954.916637288619,1166.9201693520058
2020-06-08,1908.47998046875,0,0.0,2957.3393657872093,1185.1822406581032
2020-06-09,2001.280029296875,0,0.0,2960.349776982991,1204.7638301947436
2020-06-10,1992.3199462890625,0,0.0,2962.962089476423,1224.9867166759204
2020-06-11,2663.0400390625,0,0.0,2973.77065060495,1250.389356719269
2020-06-12,2477.43994140625,0,0.0,2981.340196900373,1275.1782088613459
2020-06-15,2414.080078125,0,0.0,2987.6839423510323,1299.7848650220144
2020-06-16,2359.679931640625,0,0.0,2992.9257024432663,1324.469503855562
2020-06-17,2366.719970703125,0,0.0,2998.14150540837,1348.3609005974897
2020-06-18,2323.840087890625,0,0.0,3002.9656149613224,1369.9047927535216
2020-06-19,2360.9599609375,0,0.0,3007.6249167357073,1393.482290295543
2020-06-22,2245.760009765625,0,0.0,3010.64492660377,1416.3694801345118
2020-06-23,2204.800048828125,0,0.0,3012.8114056567683,1439.611001569794
2020-06-24,2350.080078125,0,0.0,3016.795457236344,1461.8925505761554
2020-06-25,2264.9599609375,0,0.0,3019.282430692838,1484.7623764360687
2020-06-26,2400.0,0,0.0,3022.540122972371,1510.5222842541916
2020-06-29,2283.52001953125,0,0.0,3023.743911561875,1536.8128962994529
2020-06-30,2172.800048828125,0,0.0,3023.3992213192287,1562.5783873233495
2020-07-01,2104.9599609375,0,0.0,3022.2487670889636,1587.4216406258797
2020-07-02,2068.47998046875,0,0.0,3020.230498983173,1612.7615078527647
2020-07-06,2065.919921875,0,0.0,3017.7399726321646,1638.4968327877568
2020-07-07,2136.9599609375,0,0.0,3014.661967771196,1667.162037355757
2020-07-08,2083.199951171875,0,0.0,3010.8509385707102,1695.1138661167897
2020-07-09,2115.840087890625,0,0.0,3006.4598755434417,1724.5161303159332
2020-07-10,2057.60009765625,0,0.0,3001.2705072641493,1753.244700255382
2020-07-13,2255.360107421875,0,0.0,2996.3882705278656,1785.8773386029932
2020-07-14,2125.43994140625,0,0.0,2990.251183771051,1816.5520242367622
2020-07-15,2064.639892578125,0,0.0,2983.8935668147833,1845.1304395328725
2020-07-16,2032.6400146484375,0,0.0,2979.3557200193245,1867.7034865236446
2020-07-17,1959.6800537109375,0,0.0,2975.598145542045,1885.8994618798297
2020-07-20,1870.719970703125,-1,0.0,2971.1662177275125,1903.5153887177999
2020-07-21,1887.3599853515625,0,-1.0,2968.726518003389,1915.5422881489549
2020-07-22,1866.239990234375,0,0.0,2966.6656244456635,1925.7311821949615
2020-07-23,1924.47998046875,0,0.0,2963.9467517222606,1938.7412536488332
2020-07-24,1930.8800048828125,0,0.0,2962.4939542346965,1947.515650257491
2020-07-27,1877.760009765625,0,0.0,2960.194911651032,1957.929893036468
2020-07-28,1866.8800048828125,0,0.0,2959.623172624242,1961.6888317702887
2020-07-29,1828.47998046875,0,0.0,2959.7806393732967,1959.9313650212348
2020-07-30,1868.800048828125,0,0.0,2958.2169750839807,1951.5622314589878
2020-07-31,1825.280029296875,0,0.0,2957.8523780459745,1944.7716283016819
2020-08-03,1821.43994140625,0,0.0,2955.217405664127,1934.3505997069672
2020-08-04,1767.6800537109375,0,0.0,2943.5605790121335,1920.7402266519293
2020-08-05,1730.56005859375,0,0.0,2936.867802952249,1906.7482029071261
2020-08-06,1711.3599853515625,0,0.0,2902.0817303906974,1899.9726763475842
2020-08-07,1697.9200439453125,0,0.0,2867.787600503243,1893.3324092623814
2020-08-10,1648.0,0,0.0,2800.304646813841,1905.455362951784
2020-08-11,1724.800048828125,0,0.0,2751.53659681845,1909.3594139237373
2020-08-12,1633.9200439453125,0,0.0,2705.0302811179326,1911.0401314797234
2020-08-13,1632.6400146484375,0,0.0,2682.2133732362063,1901.0634382872315
2020-08-14,1628.1600341796875,0,0.0,2666.9442917950564,1888.5437184588502
2020-08-17,1573.760009765625,0,0.0,2643.656568729715,1878.1546397663788
2020-08-18,1557.1199951171875,0,0.0,2630.5948483596167,1863.9651614060085
2020-08-19,1585.280029296875,0,0.0,2606.4594985945014,1855.0381137101856
2020-08-20,1568.0,0,0.0,2586.121151682861,1844.4900592546387
2020-08-21,1576.3199462890625,0,0.0,2570.024544566658,1832.9130652966232
2020-08-24,1569.280029296875,0,0.0,2544.5199983847665,1825.5216105019524
2020-08-25,1560.9599609375,0,0.0,2524.8978492657398,1815.7421580584785
2020-08-26,1595.52001953125,0,0.0,2508.4420190878554,1805.9323876504259
2020-08-27,1646.0799560546875,0,0.0,2497.224682179092,1796.0425248521583
2020-08-28,1637.1199951171875,0,0.0,2483.6119492734038,1786.8328578555024
2020-08-31,1718.4000244140625,0,0.0,2471.176739591855,1779.3640660722078
2020-09-01,1745.280029296875,0,0.0,2459.8212887193167,1772.4155179213083
2020-09-02,1788.1600341796875,0,0.0,2449.606392512563,1766.2848159835307
2020-09-03,2029.43994140625,0,0.0,2444.8162990505343,1763.7789084689966
2020-09-04,1850.8800048828125,0,0.0,2434.8802490868484,1759.007758725652
2020-09-08,1809.9200439453125,0,0.0,2424.137113376726,1753.8020931662422
2020-09-09,1717.1199951171875,-1,0.0,2415.7713926432716,1746.5262147786036
2020-09-10,1736.3199462890625,0,-1.0,2400.7352560577438,1741.4535500946004
2020-09-11,1633.280029296875,0,0.0,2377.469284309347,1737.9675247726843
2020-09-14,1604.47998046875,0,0.0,2358.800317212122,1732.1628932370968
2020-09-15,1601.9200439453125,0,0.0,2339.8138183763112,1726.7909911940014
2020-09-16,1597.43994140625,0,0.0,2325.725335629862,1719.6826721826378
2020-09-17,1560.9599609375,0,0.0,2316.9306308211035,1710.4677773820217
2020-09-18,1559.6800537109375,0,0.0,2306.8611289094015,1701.7212807585674
2020-09-21,1610.239990234375,0,0.0,2299.9878380487644,1693.8169690801421
2020-09-22,1623.0400390625,0,0.0,2291.1675570079587,1686.624452269385
2020-09-23,1708.800048828125,0,0.0,2276.0036827831414,1683.2411292285774
2020-09-24,1676.1600341796875,-1,0.0,2262.319253000189,1678.915961843561
2020-09-25,1634.56005859375,0,-1.0,2251.3351244693154,1673.0936938900595
2020-09-28,1623.0400390625,0,0.0,2239.09265529973,1667.6081650127703
2020-09-29,1596.1600341796875,0,0.0,2229.7157865204213,1660.9466329131724
2020-09-30,1593.5999755859375,0,0.0,2223.8980195153326,1653.9003984534174
2020-10-01,1600.6400146484375,0,0.0,2220.6165258402825,1647.4410937886237
2020-10-02,1649.9200439453125,0,0.0,2213.157129652995,1641.9468889016925
2020-10-05,1598.0799560546875,-1,0.0,2198.903006490881,1637.4106092317754
2020-10-06,1620.47998046875,0,-1.0,2188.456134691667,1632.305479077864
2020-10-07,1567.3599853515625,0,0.0,2179.3404959830686,1625.920319446619
2020-10-08,1504.6400146484375,0,0.0,2173.7537322163394,1617.7726813578793
2020-10-09,1426.56005859375,0,0.0,2165.761823171486,1608.1773931371074
2020-10-12,1398.4000244140625,0,0.0,2161.0639272268822,1597.7072885934303
2020-10-13,1417.5999755859375,0,0.0,2154.673869327314,1588.058945614092
2020-10-14,1402.8800048828125,0,0.0,2148.605608967924,1578.2168080242634
2020-10-15,1415.0400390625,0,0.0,2142.94736022891,1568.8734552007777
2020-10-16,1425.280029296875,0,0.0,2137.9132127535495,1559.9812013089504
2020-10-19,1487.3599853515625,0,0.0,2130.677124274384,1552.830090081085
2020-10-20,1486.719970703125,0,0.0,2125.116826628673,1545.7183857736704
2020-10-21,1451.52001953125,0,0.0,2119.1233932898613,1537.9646218468572
2020-10-22,1417.5999755859375,0,0.0,2114.266124537924,1529.5866879620758
2020-10-23,1418.8800048828125,0,0.0,2110.8121370219837,1521.6230753803604
2020-10-26,1546.8800048828125,0,0.0,2107.3292095861866,1516.5684027185007
2020-10-27,1553.280029296875,0,0.0,2105.2668899282,1512.3587228647687
2020-10-28,1774.719970703125,0,0.0,2103.7767725661824,1511.173640031474
2020-10-29,1648.0,0,0.0,2100.015887932085,1507.8689240796334
2020-10-30,1697.9200439453125,0,0.0,2096.6432097994757,1505.3536041653676
2020-11-02,1660.1600341796875,0,0.0,2073.8094817282754,1508.129732138912
2020-11-03,1568.6400146484375,0,0.0,2056.934785941024,1506.8284293910071
2020-11-04,1430.4000244140625,-1,0.0,2041.7988846179232,1502.2907296398894
2020-11-05,1406.719970703125,0,-1.0,2028.100607042757,1496.9298079963055
2020-11-06,1313.280029296875,0,0.0,2014.229751675357,1489.7318645355804
2020-11-09,1284.47998046875,0,0.0,2001.5290736010688,1481.6453404614313
2020-11-10,1246.0799560546875,0,0.0,1987.4390334569248,1473.437780507919
2020-11-11,1215.3599853515625,0,0.0,1976.9213730925217,1463.347440384041
2020-11-12,1301.1199951171875,0,0.0,1966.5536448193166,1455.6415675830272
2020-11-13,1221.1199951171875,0,0.0,1951.6608349761736,1447.9551757660138
2020-11-16,1186.56005859375,0,0.0,1939.517502880613,1438.5305098146996
2020-11-17,1171.199951171875,0,0.0,1922.0868694807166,1431.3851422380333
2020-11-18,1205.760009765625,0,0.0,1908.0353503904278,1423.8814611330097
2020-11-19,1192.9599609375,0,0.0,1897.3431507803411,1414.9768589852838
2020-11-20,1190.4000244140625,0,0.0,1888.3471620193677,1405.6816490157885
2020-11-23,1175.0400390625,0,0.0,1880.188852548125,1395.9711596589063
2020-11-24,1155.199951171875,0,0.0,1871.9527221067926,1385.9928906861762
2020-11-25,1112.9599609375,0,0.0,1861.665586971652,1375.800025821317
2020-11-27,1120.6400146484375,0,0.0,1852.5197872407798,1365.6946268217202
2020-11-30,1099.52001953125,0,0.0,1842.202412423479,1355.6856002718337
2020-12-01,1110.4000244140625,0,0.0,1833.1315729978237,1345.812438232645
2020-12-02,1104.6400146484375,0,0.0,1816.9872671995697,1338.9423421754302
2020-12-03,1114.8800048828125,0,0.0,1804.8553100846104,1330.8631005599207
2020-12-04,1095.0400390625,0,0.0,1794.462834412474,1321.8635791617448
2020-12-07,1101.43994140625,0,0.0,1784.6115374424467,1313.0908746669284
2020-12-08,1061.760009765625,0,0.0,1776.923023845,1302.820987385469
2020-12-09,1100.800048828125,0,0.0,1770.8670950364833,1293.4785177564856
2020-12-10,1111.0400390625,0,0.0,1764.0576975978724,1284.761516269315
2020-12-11,1152.0,0,0.0,1757.2678182530472,1277.266595809453
2020-12-14,1178.239990234375,0,0.0,1748.614513607798,1270.9951006500146
2020-12-15,1123.8399658203125,0,0.0,1739.8059712963445,1263.662842180218
2020-12-16,1087.3599853515625,0,0.0,1732.4119153461247,1255.2488976421564
2020-12-17,1072.0,0,0.0,1725.1491978002446,1246.6140150903802
2020-12-18,1093.1199951171875,0,0.0,1718.4591739385942,1238.5968392449995
2020-12-21,1180.1600341796875,0,0.0,1710.136433500738,1233.146779389887
2020-12-22,1159.0400390625,0,0.0,1702.8001076483488,1227.1583054375888
2020-12-23,1112.3199462890625,0,0.0,1695.5448151323776,1220.2311980512163
2020-12-24,1080.3199462890625,0,0.0,1689.5591728141603,1212.4696382209959
2020-12-28,1076.47998046875,0,0.0,1684.2400957346745,1204.7071137379817
2020-12-29,1115.52001953125,0,0.0,1678.9848826805046,1198.0455274757455
2020-12-30,1075.199951171875,0,0.0,1674.0318835382325,1190.5441247625488
2020-12-31,1074.56005859375,0,0.0,1669.9246998374583,1183.1825096351981
2021-01-04,1168.0,0,0.0,1663.8331530781597,1178.138055417934
2021-01-05,1128.9599609375,0,0.0,1659.5598714661717,1172.3121353697659
2021-01-06,1123.199951171875,0,0.0,1655.2135000915193,1166.469705474887
2021-01-07,1056.0,0,0.0,1651.045514417025,1159.1944904657876
2021-01-08,1046.4000244140625,0,0.0,1647.7653342634248,1151.9274709123565
2021-01-11,1109.760009765625,0,0.0,1644.4585997752094,1146.2870056935406
2021-01-12,1072.0,0,0.0,1640.6578420579237,1139.8221628248887
2021-01-13,1055.3599853515625,0,0.0,1637.098016529357,1133.129188060487
2021-01-14,1067.52001953125,0,0.0,1633.243986056067,1126.8072199986207
2021-01-15,1095.0400390625,0,0.0,1629.360776163391,1121.205630086609
2021-01-19,1064.3199462890625,0,0.0,1625.5794262015456,1115.0541797554856
2021-01-20,1043.8399658203125,0,0.0,1621.1057069518336,1108.4942979309787
2021-01-21,1035.52001953125,0,0.0,1615.5036484566037,1101.8851576957402
2021-01-22,1049.5999755859375,0,0.0,1609.9147638560655,1095.7236419056533
2021-01-25,1091.8399658203125,0,0.0,1602.280920569444,1090.8262840203995
2021-01-26,1100.800048828125,0,0.0,1593.798905554352,1086.418699426117
2021-01-27,1296.0,0,0.0,1584.8391140829222,1085.535290213953
2021-01-28,1266.56005859375,0,0.0,1567.2380000093156,1087.8788066313093
2021-01-29,1349.1199951171875,0,0.0,1556.3339944537572,1088.7476119915552
2021-02-01,1272.3199462890625,0,0.0,1545.7608652456308,1088.5687392465568
2021-02-02,1164.1600341796875,0,0.0,1537.125655690744,1086.1447495826935
2021-02-03,1104.0,0,0.0,1527.616404957123,1083.0076013905332
2021-02-04,1056.0,-1,0.0,1520.7335363931313,1078.3448693685875
2021-02-05,1054.0799560546875,0,-1.0,1514.4113353423727,1073.659069931065
2021-02-08,1045.1199951171875,0,0.0,1508.0182543750352,1068.9161499218399
2021-02-09,1049.5999755859375,0,0.0,1501.5852412518427,1064.392363728626
2021-02-10,1066.8800048828125,0,0.0,1495.8805259007884,1060.2154799585867
2021-02-11,1041.9200439453125,-1,0.0,1490.0936703005746,1055.647135363488
2021-02-12,1007.3599853515625,0,-1.0,1482.9703463393582,1050.712859227048
2021-02-16,1018.239990234375,0,0.0,1475.3101917993495,1046.2770127904942
2021-02-17,997.1199951171875,0,0.0,1464.9611967244841,1042.3924067911407
2021-02-18,1002.239990234375,0,0.0,1455.3383217251762,1038.5368809115425
2021-02-19,966.4000244140625,0,0.0,1446.8063335980903,1033.7056683550347
2021-02-22,1006.719970703125,0,0.0,1438.2876444600192,1029.8979561259184
2021-02-23,965.1199951171875,0,0.0,1430.4197950376983,1025.1450047669891
2021-02-24,926.719970703125,0,0.0,1422.5603438247383,1019.6668558822928
2021-02-25,1074.56005859375,0,0.0,1414.1324801946957,1017.573120391242
2021-02-26,1025.9200439453125,0,0.0,1403.8721977010327,1015.3534028849048
2021-03-01,949.760009765625,-1,0.0,1395.0983532527437,1011.1608484074123
2021-03-02,958.0800170898438,0,-1.0,1385.330473583073,1007.6807288095052
2021-03-03,999.0399780273438,0,0.0,1376.9053149912843,1004.7394872548093
2021-03-04,1041.280029296875,0,0.0,1370.1352316078853,1002.2423709311772
2021-03-05,967.6799926757812,-1,0.0,1365.212864179124,997.9871370415791
2021-03-08,984.9600219726562,0,-1.0,1360.8019748760257,994.1292262958492
2021-03-09,945.280029296875,0,0.0,1355.913821299799,989.5709809462948
2021-03-10,933.1199951171875,0,0.0,1351.2782168807219,984.8113851700595
2021-03-11,910.0800170898438,0,0.0,1346.3109939008962,979.6794077104321
2021-03-12,892.7999877929688,0,0.0,1341.0241207928275,974.3166799884226
2021-03-15,842.239990234375,0,0.0,1334.2045289589712,968.233871919935
2021-03-16,842.239990234375,0,0.0,1327.1723797549444,962.376421514587
2021-03-17,805.760009765625,0,0.0,1321.1757205590498,955.457880515169
2021-03-18,850.5599975585938,0,0.0,1315.5492181646443,949.7435833490274
2021-03-19,817.280029296875,0,0.0,1309.916832130025,943.3439698719278
2021-03-22,764.1599731445312,0,0.0,1300.669125401963,936.9372759652248
2021-03-23,800.0,0,0.0,1290.540449518928,932.0003512623218
2021-03-24,807.0399780273438,0,0.0,1270.507662433984,932.6795384937503
2021-03-25,782.719970703125,0,0.0,1255.6296155968414,930.2519847449555
2021-03-26,751.3599853515625,0,0.0,1237.9379447260144,929.0124544439077
2021-03-29,768.6400146484375,0,0.0,1220.917212178083,928.2027866012141
2021-03-30,735.3599853515625,0,0.0,1207.8134854467417,924.6409127466177
2021-03-31,729.5999755859375,0,0.0,1199.9390580606653,918.4993391561318
2021-04-01,707.2000122070312,0,0.0,1192.8816622728314,911.5663357740435
2021-04-05,689.280029296875,0,0.0,1188.768627368282,903.1993706785929
2021-04-06,689.280029296875,0,0.0,1185.160723916911,894.9032751065267
2021-04-07,671.3599853515625,0,0.0,1182.5179147844065,886.0516848249687
2021-04-08,661.1199951171875,0,0.0,1180.457327630198,877.0274721744894
2021-04-09,659.8400268554688,0,0.0,1175.9561813562832,868.7030190831698
2021-04-12,650.239990234375,0,0.0,1173.3611288785478,859.8804714632491
2021-04-13,645.760009765625,0,0.0,1171.323848931726,851.1017504335084
2021-04-14,659.8400268554688,0,0.0,1169.1871827734003,843.011218105506
2021-04-15,638.0800170898438,0,0.0,1166.345663261075,834.4991377643155
2021-04-16,627.8400268554688,0,0.0,1163.6676696858424,825.8747326579075
2021-04-19,650.8800048828125,0,0.0,1160.561864597463,818.190137355662
2021-04-20,665.5999755859375,0,0.0,1157.4551828518236,811.1080178317702
2021-04-21,629.760009765625,0,0.0,1154.9125941248496,803.1418077306191
2021-04-22,668.7999877929688,0,0.0,1152.6493067755846,796.5218956169936
2021-04-23,642.719970703125,0,0.0,1150.307400237773,789.305401275899
2021-04-26,637.1199951171875,0,0.0,1148.2316833374816,782.1331176879089
2021-04-27,624.1599731445312,0,0.0,1145.9132556606746,774.7267443393254
2021-04-28,621.9199829101562,0,0.0,1143.555676465835,767.4299228993993
2021-04-29,617.1199951171875,0,0.0,1140.8899268193895,760.1404723505324
2021-04-30,642.5599975585938,0,0.0,1138.2631624789435,753.7176358609001
2021-05-03,620.0,0,0.0,1135.5332692297131,746.8187302820055
2021-05-04,643.3599853515625,0,0.0,1133.2216979584555,740.7623010649821
2021-05-05,627.0399780273438,0,0.0,1130.2008269520475,734.3079706553743
2021-05-06,623.2000122070312,0,0.0,1126.8770550384131,727.8749420318992
2021-05-07,587.8400268554688,0,0.0,1122.790008285947,720.6787893214749
2021-05-10,613.5999755859375,0,0.0,1117.7947558343,714.381241480153
2021-05-11,659.3599853515625,0,0.0,1113.6648731405148,709.2215245645633
2021-05-12,774.3200073242188,0,0.0,1110.2064370175585,706.4191611269728
2021-05-13,700.0,-1,0.0,1106.866739377788,702.3188587667432
2021-05-14,617.6799926757812,0,-1.0,1103.220806653214,696.4559914424893
2021-05-17,637.9199829101562,0,0.0,1097.4773358244297,691.3546612458828
2021-05-18,647.2000122070312,0,0.0,1092.0719621556286,686.5232343775745
2021-05-19,677.5999755859375,0,0.0,1087.5550023844166,682.345794734724
2021-05-20,639.8400268554688,0,0.0,1083.647393322416,677.4438054080525
2021-05-21,631.6799926757812,0,0.0,1079.7349497147288,672.4602492598806
2021-05-24,603.6799926757812,0,0.0,1074.9701211178522,666.9882773196476
2021-05-25,603.2000122070312,0,0.0,1070.936552811194,661.5818468470092
2021-05-26,574.4000244140625,0,0.0,1066.9021882896725,655.6130106849369
2021-05-27,546.5599975585938,0,0.0,1060.714354983052,649.3720439427291
2021-05-28,555.2000122070312,0,0.0,1055.26100696198,643.3501929891918
2021-06-01,568.47998046875,0,0.0,1049.7326339106744,637.7841666264351
2021-06-02,553.760009765625,0,0.0,1045.6040163405116,631.8679843919103
2021-06-03,564.0,0,0.0,1041.5118398599257,626.312160384215
2021-06-04,534.239990234375,0,0.0,1036.009472318443,620.3041275350728
2021-06-07,524.6400146484375,0,0.0,1031.2554875640153,614.1109125824692
2021-06-08,530.239990234375,0,0.0,1026.6963331403492,608.1676671037915
2021-06-09,538.8800048828125,0,0.0,1021.7054354613642,602.5857644898076
2021-06-10,507.67999267578125,0,0.0,1016.0539272741156,596.4900717493218
2021-06-11,493.1199951171875,0,0.0,1011.0200541654518,590.0999458345481
2021-06-14,497.760009765625,0,0.0,1006.2664869101785,583.9319139687278
2021-06-15,508.6400146484375,0,0.0,1001.5108183200149,578.149982461235
2021-06-16,513.1199951171875,0,0.0,996.2941390872443,572.6370620846308
2021-06-17,510.239990234375,0,0.0,989.9371339201564,567.3620677399999
2021-06-18,555.0399780273438,0,0.0,983.1184315358337,563.265568708307
2021-06-21,520.6400146484375,0,0.0,970.1131613257235,560.7636392113859
2021-06-22,493.9200134277344,0,0.0,957.8108040759181,557.6131955578709
2021-06-23,484.6400146484375,0,0.0,941.8994988212922,556.2349012031219
2021-06-24,475.20001220703125,0,0.0,928.4783152296659,553.7136861131075
2021-06-25,466.3999938964844,0,0.0,918.556040713149,549.6807598239603
2021-06-28,466.3999938964844,0,0.0,910.2751560247449,545.2096443902941
2021-06-29,476.32000732421875,0,0.0,903.1481591451,540.7430414164235
2021-06-30,471.3599853515625,0,0.0,895.8962281366471,536.3405730108138
2021-07-01,463.67999267578125,0,0.0,888.7311646736139,531.8768364250188
2021-07-02,462.55999755859375,0,0.0,881.2345277351175,527.6326738029685
2021-07-06,473.1199951171875,0,0.0,872.9565339247849,524.0354674179885
2021-07-07,474.0799865722656,0,0.0,865.2162847120604,520.4189154832521
2021-07-08,504.79998779296875,0,0.0,858.2428990066329,517.3411012375078
2021-07-09,470.8800048828125,0,0.0,850.8280976815215,513.8087028555879
2021-07-12,467.8399963378906,0,0.0,843.8514594830953,510.19974107842825
2021-07-13,473.44000244140625,0,0.0,836.5191289996869,506.9560718059772
2021-07-14,462.55999755859375,0,0.0,830.0768392143282,503.32156105422655
2021-07-15,469.2799987792969,0,0.0,822.2251975367013,500.4244032933767
2021-07-16,488.79998779296875,0,0.0,815.4151102927286,497.7080903908651
2021-07-19,558.5599975585938,0,0.0,809.6617982861446,496.09820293455846
2021-07-20,511.5199890136719,0,0.0,798.7562126495571,495.74298717954446
2021-07-21,479.0400085449219,-1,0.0,789.298423922984,494.2631751981097
2021-07-22,487.5199890136719,0,-1.0,782.1485434151504,492.1682552909043
2021-07-23,485.2799987792969,0,0.0,774.5298454578144,490.33095288202935
2021-07-26,477.6000061035156,0,0.0,765.2353174427722,489.19668145859515
2021-07-27,493.760009765625,0,0.0,753.9041348553212,489.57746365542107
2021-07-28,479.8399963378906,-1,0.0,745.0718875129296,488.65291107105486
2021-07-29,471.8399963378906,0,-1.0,735.2418140477401,488.2205840235489
2021-07-30,483.3599853515625,0,0.0,726.5941715241067,487.62982566827606
2021-08-02,502.0799865722656,0,0.0,718.1060058999625,487.497191121522
2021-08-03,476.9599914550781,-1,0.0,710.1949731963621,486.7458233124271
2021-08-04,476.32000732421875,0,-1.0,702.659299981829,485.9518969175851
2021-08-05,464.79998779296875,0,0.0,696.7132210026405,484.3491758479454
2021-08-06,452.79998779296875,0,0.0,690.612490261727,482.6611065400308
2021-08-09,448.1600036621094,0,0.0,685.5631052158274,480.5584914638601
2021-08-10,440.4800109863281,0,0.0,678.8213858391688,479.0986111090734
2021-08-11,428.4800109863281,0,0.0,673.1130898081543,477.03090677387684
2021-08-12,419.8399963378906,0,0.0,669.0060539042138,474.2515431416845
2021-08-13,420.4800109863281,0,0.0,663.6028316238951,472.0643656417299
2021-08-16,421.1199951171875,0,0.0,657.7621831067968,470.1866145006252
2021-08-17,435.20001220703125,0,0.0,652.5216062488623,468.4767921886377
2021-08-18,465.1199951171875,0,0.0,648.1010472763952,467.17255135641733
2021-08-19,480.239990234375,0,0.0,642.9920513821464,466.5135467623847
2021-08-20,444.1600036621094,-1,0.0,638.856079205784,464.82551930495816
2021-08-23,428.9599914550781,0,-1.0,634.833680577101,462.83511825102414
2021-08-24,427.3599853515625,0,0.0,631.3805190825778,460.69147920843784
2021-08-25,418.0799865722656,0,0.0,628.3791451544881,458.2688522820352
2021-08-26,436.0,0,0.0,625.2249741422136,456.3574227083722
2021-08-27,413.6000061035156,0,0.0,622.5555059054079,453.871691360217
2021-08-30,409.44000244140625,0,0.0,620.089184517252,451.30441289485736
2021-08-31,407.8399963378906,0,0.0,617.587182663821,448.76641413793675
2021-09-01,397.1199951171875,0,0.0,615.3049365773345,445.98626032207954
2021-09-02,396.32000732421875,0,0.0,613.0589310732935,443.24346577729233
2021-09-03,399.0400085449219,0,0.0,610.3704480450446,440.71594843933036
2021-09-07,408.79998779296875,0,0.0,608.103766237322,438.3970296611154
2021-09-08,408.1600036621094,0,0.0,606.0154746184515,436.0917208161187
2021-09-09,416.79998779296875,0,0.0,603.2853721283684,434.140222964405
2021-09-10,432.9599914550781,0,0.0,600.0726807989687,432.7001146111876
2021-09-13,417.44000244140625,-1,0.0,597.7371407746961,430.78925448897587
2021-09-14,423.3599853515625,0,-1.0,594.2954898759883,429.32210533885535
2021-09-15,406.8800048828125,0,0.0,591.5268280324827,427.37396786595474
2021-09-16,402.8800048828125,0,0.0,588.8458480415302,425.3701480522198
2021-09-17,428.9599914550781,0,0.0,586.399580838062,423.9124156218989
2021-09-20,475.8399963378906,0,0.0,584.1273429264456,423.2630538020699
2021-09-21,461.760009765625,0,0.0,581.8579939374104,422.425203084074
2021-09-22,433.1199951171875,0,0.0,578.7823811603149,421.3120158123413
2021-09-23,405.760009765625,-1,0.0,576.256897026977,419.5527001409917
